Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"M Piovar�?i, M Wessely, M Jagielski, M Alexa, ...",Design and analysis of directional front projection screens,2018,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300694,"https://scholar.google.com/scholar?cites=14421447310247134141&as_sdt=2005&sciodt=0,5&hl=en",428,2025-02-16 20:07:31,,,,,,,,,3,0.43,1,5,7,"Traditional display and screen are designed to maximize the perceived image quality across all viewing directions. However, there is usually a wide range of directions (eg, toward side …",https://dspace.mit.edu/bitstream/handle/1721.1/134947/Piovarci2018.pdf?sequence=2,"https://scholar.google.com/scholar?q=related:vQNLqutFI8gJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
5,"D Jesus, G Patow, A Coelho, AA Sousa",Generalized selections for direct control in procedural buildings,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300232,"https://scholar.google.com/scholar?cites=536275207265544048&as_sdt=2005&sciodt=0,5&hl=en",431,2025-02-16 20:07:31,,,,,,,,,5,0.71,1,4,7,"Procedural modeling techniques reduce the effort of creating large virtual cities. However, current methodologies do not allow direct user control over the generated models …",,"https://scholar.google.com/scholar?q=related:cGfprnU7cQcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
6,"T Trescak, A Bogdanovych",Simulating complex social behaviours of virtual agents through case-based planning,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318301596,"https://scholar.google.com/scholar?cites=9399418419381969003&as_sdt=2005&sciodt=0,5&hl=en",436,2025-02-16 20:07:31,,,,,,,,,6,0.86,3,2,7,"In commercial video games and simulations, non-player characters are capable of quite complex behaviour. Very often though, each class of non-player characters (that we further …",,"https://scholar.google.com/scholar?q=related:a6CGjkBxcYIJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
5,"S Kodama, P Poulin, T Moriya, T Takahashi",Creativity enhancement of painterly rendering using a suggestive interface,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301760,"https://scholar.google.com/scholar?cites=3266508174767881553&as_sdt=2005&sciodt=0,5&hl=en",437,2025-02-16 20:07:31,,,,,,,,,5,0.71,1,4,7,Non-photorealistic rendering (NPR) can use various parameters and techniques to automatically generate a wide range of images with different painterly appearances …,https://www.academia.edu/download/84012881/84941.pdf,"https://scholar.google.com/scholar?q=related:Uf3y1OD3VC0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
9,"W Duan, J Luo, G Ni, B Tang, Q Hu, Y Gao",Exclusive grouped spatial hashing,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301474,"https://scholar.google.com/scholar?cites=9438420574033901330&as_sdt=2005&sciodt=0,5&hl=en",438,2025-02-16 20:07:31,,,,,,,,,9,1.29,2,6,7,"A novel multidimensional hashing scheme, named the Exclusive Grouped Spatial Hashing (EGSH), which compresses repetitive spatial data into several compact tables while …",,"https://scholar.google.com/scholar?q=related:EncHVIEB_IIJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
3,"S Mahmood, K Mueller",An exploded view paradigm to disambiguate scatterplots,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300323,"https://scholar.google.com/scholar?cites=14287149403069694362&as_sdt=2005&sciodt=0,5&hl=en",440,2025-02-16 20:07:31,,,,,,,,,3,0.43,2,2,7,"Small multiples is a popular visualization technique for dealing with overdraw in multi-class data. Small multiples are great at showing pieces of data individually, however, they do not …",https://www.sciencedirect.com/science/article/am/pii/S0097849318300323,"https://scholar.google.com/scholar?q=related:mkHnfq8mRsYJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
2,"M Di Koa, H Johan, A Sourin",Interactive rendering of translucent materials under area lights using voxels and Poisson disk samples,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300013,"https://scholar.google.com/scholar?cites=7873695772457267167&as_sdt=2005&sciodt=0,5&hl=en",444,2025-02-16 20:07:31,,,,,,,,,2,0.29,1,3,7,Interactive rendering of translucent materials in virtual worlds has always proved to be challenging. Rendering their indirect illumination produces further challenges. In our work …,,"https://scholar.google.com/scholar?q=related:32_Popb8RG0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
1,"G Damiand, A Gonzalez-Lorenzo, J Rossignac, ...",Hierarchical representation for rasterized planar face complexes,2018,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300827,"https://scholar.google.com/scholar?cites=16527783530527074740&as_sdt=2005&sciodt=0,5&hl=en",448,2025-02-16 20:07:31,,,,,,,,,1,0.14,0,4,7,"A useful example of a Planar Face Complex (PFC) is a connected network of streets, each modeled by a zero-thickness curve. The union of these decomposes the plane into faces …",https://hal.science/hal-01838454/file/irpfc.pdf,"https://scholar.google.com/scholar?q=related:tCmelY17XuUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
5,"L Hu, Q Li, S Liu, X Liu, Z Wang",Wavelet-based polygon soup consolidation,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301218,"https://scholar.google.com/scholar?cites=9857965705165646715&as_sdt=2005&sciodt=0,5&hl=en",449,2025-02-16 20:07:31,,,,,,,,,5,0.71,1,5,7,"In this paper, a robust consolidation method based on wavelets is presented for the defective polygonal mesh even polygon soup. The indicator function of a model is …",,"https://scholar.google.com/scholar?q=related:e6thQJSHzogJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
5,"H Liu, J Xia, J Chen, J Wang",Detection of hierarchical intrinsic symmetry structure in 3D models,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301280,"https://scholar.google.com/scholar?cites=15013878337833205371&as_sdt=2005&sciodt=0,5&hl=en",450,2025-02-16 20:07:31,,,,,,,,,5,0.71,1,4,7,"The structure of a 3D model is essential for identifying and understanding of the object. A large number of models show hierarchical structures, which are not only efficient for shape …",https://www.sciencedirect.com/science/article/am/pii/S0097849317301280,"https://scholar.google.com/scholar?q=related:e_56I80CXNAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
6,"M Imre, J Tao, C Wang",Identifying nearly equally spaced isosurfaces for volumetric data sets,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300220,"https://scholar.google.com/scholar?cites=2703273594483301646&as_sdt=2005&sciodt=0,5&hl=en",458,2025-02-16 20:07:31,,,,,,,,,6,0.86,2,3,7,Isosurfaces are an important visual representation of volumetric data sets and isosurface extraction and rendering remains one of the most popular methods for volume visualization …,https://www.sciencedirect.com/science/article/am/pii/S0097849318300220,"https://scholar.google.com/scholar?q=related:Dt3e-QL1gyUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
3,"A Riffnaller-Schiefer, UH Augsdörfer, DW Fellner",Physics-based deformation of subdivision surfaces for shared virtual worlds,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317302182,"https://scholar.google.com/scholar?cites=8519938106574270109&as_sdt=2005&sciodt=0,5&hl=en",465,2025-02-16 20:07:31,,,,,,,,,3,0.43,1,3,7,"Creating immersive interactive virtual worlds not only require plausible visuals, but it is also important to allow the user to interact with the virtual scene in a natural way. While rigid-body …",https://www.tugraz.at/fileadmin/user_upload/Institute/CGV/Projects/subconmesh/CyberworldsPaperPreprint_2018_CAG-InteractiveSubDivDeform-accepted-manuscript-for-sharing.pdf,"https://scholar.google.com/scholar?q=related:nW6sPpHmPHYJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
6,"F Liu, S Wang, D Ding, Q Yuan, Z Yao, Z Pan, H Li",Retrieving indoor objects: 2D-3D alignment using single image and interactive ROI-based refinement,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784931730122X,"https://scholar.google.com/scholar?cites=14031137187092714378&as_sdt=2005&sciodt=0,5&hl=en",483,2025-02-16 20:07:31,,,,,,,,,6,0.86,1,7,7,"Given a single indoor image, this paper proposes an automatic retrieval system to estimate the best-matching 3D models with consistent style and pose. To support this system, we …",,"https://scholar.google.com/scholar?q=related:ilNvd-6cuMIJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
8,"X Wang, B Zhou, Y Zhang, Y Zhao",Deep style estimator for 3D indoor object collection organization and scene synthesis,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300670,"https://scholar.google.com/scholar?cites=8673604645108876654&as_sdt=2005&sciodt=0,5&hl=en",492,2025-02-16 20:07:31,,,,,,,,,8,1.14,2,4,7,Estimating the style compatibility between a pair of cross-category 3D indoor objects has received wide interests from the field of computer graphics in these years. Many previous …,https://www.db.ics.keio.ac.jp/seminar/2018/20180703_kotani/180703_kotani.pdf,"https://scholar.google.com/scholar?q=related:boXkUXjVXngJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
4,"M Ibrahim, DM Yan",Fold and fit: space conserving shape editing,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301310,"https://scholar.google.com/scholar?cites=10390099466728474277&as_sdt=2005&sciodt=0,5&hl=en",493,2025-02-16 20:07:31,,,,,,,,,4,0.57,2,2,7,We present a framework that folds man-made objects in a structure-aware manner for space-conserving storage and transportation. Given a segmented 3D mesh of a man-made object …,https://www.researchgate.net/profile/Dong-ming-Yan/publication/319440214_Fold_and_Fit_Space_Conserving_Shape_Editing/links/5c7c8aada6fdcc4715aca69a/Fold-and-Fit-Space-Conserving-Shape-Editing.pdf,"https://scholar.google.com/scholar?q=related:pYZTd2oMMZAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
4,"D den Brok, M Weinmann, R Klein",Rapid material capture through sparse and multiplexed measurements,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300360,"https://scholar.google.com/scholar?cites=12066549776497892526&as_sdt=2005&sciodt=0,5&hl=en",494,2025-02-16 20:07:31,,,,,,,,,4,0.57,1,3,7,"Among the many models for material appearance, data-driven representations like bidirectional texture functions (BTFs) play an important role as they provide accurate real …",,"https://scholar.google.com/scholar?q=related:rty5JBf_dKcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
2,J Peters,On G1 stitched bi-cubic Bézier patches with arbitrary topology,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301966,"https://scholar.google.com/scholar?cites=9519510119864258605&as_sdt=2005&sciodt=0,5&hl=en",496,2025-02-16 20:07:31,,,,,,,,,2,0.29,2,1,7,"For many applications, for example artistic rendering and sculpting, a few steps of refinement and averaging provide a pleasing rounding of the original polyhedral shape. The …",https://arxiv.org/pdf/1709.02994,"https://scholar.google.com/scholar?q=related:LdA-egQYHIQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
4,"W Zhou, C Ma, S Liao, J Shi, T Yao, P Chang, ...",Feature Fusion Information Statistics for feature matching in cluttered scenes,2018,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318301468,"https://scholar.google.com/scholar?cites=14762869276828394617&as_sdt=2005&sciodt=0,5&hl=en",499,2025-02-16 20:07:31,,,,,,,,,4,0.57,1,7,7,"Object recognizing in cluttered scenes remains a largely unsolved problem, especially when applying feature matching to cluttered scenes there are many feature mismatches between …",,"https://scholar.google.com/scholar?q=related:eWTi5mM_4MwJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
5,"SK Kim, T Harada, YJ Kim",Energy-efficient global illumination algorithms for mobile devices using dynamic voltage and frequency scaling,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849317301103,"https://scholar.google.com/scholar?cites=12710222221345385583&as_sdt=2005&sciodt=0,5&hl=en",502,2025-02-16 20:07:31,,,,,,,,,5,0.71,2,3,7,"With increases of display resolution and graphical quality demands, global illumination techniques are sought after to meet such demands. However, global illumination algorithms …",,"https://scholar.google.com/scholar?q=related:b2yRx8THY7AJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
3,"YH Kim, J Choi, KH Lee",An efficient method for specular-enhanced BTF compression,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300918,"https://scholar.google.com/scholar?cites=7482743214274338172&as_sdt=2005&sciodt=0,5&hl=en",503,2025-02-16 20:07:31,,,,,,,,,3,0.43,1,3,7,Abstract The Bidirectional Texture Function (BTF) has been used in the data-driven model to recover the reflectance of complex surfaces. The high-dimensionality of the BTF causes …,,"https://scholar.google.com/scholar?q=related:fF1J4E4L2GcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
6,"A Mas, I Martín, G Patow",Heuristic driven inverse reflector design,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318301444,"https://scholar.google.com/scholar?cites=7644286042641254060&as_sdt=2005&sciodt=0,5&hl=en",504,2025-02-16 20:07:31,,,,,,,,,6,0.86,2,3,7,"This paper presents a global optimization algorithm specifically tailored for inverse reflector design problems. In such problems, the goal is to obtain a reflector shape that produces a …",,"https://scholar.google.com/scholar?q=related:rMYblaf1FWoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
7,"W Zhou, C Ma, A Kuijper",Hough-space-based hypothesis generation and hypothesis verification for 3D object recognition and 6D pose estimation,2018,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849318300116,"https://scholar.google.com/scholar?cites=16542673731409194097&as_sdt=2005&sciodt=0,5&hl=en",506,2025-02-16 20:07:31,,,,,,,,,7,1.0,2,3,7,"Abstract Hypothesis Generation (HG) and Hypothesis Verification (HV) play an important role in 3D objection recognition. However, performing 3D object recognition in cluttered …",,"https://scholar.google.com/scholar?q=related:cazUoxxik-UJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2020"
